ticker,company_name,sector,industry,country,market_cap,total_esg_score,environment_score,social_score,governance_score,controversy_level,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score,co2_emissions_per_capita,renewable_energy_pct,forest_area_pct,corruption_index,human_development_index
COMP556,Utilities Company 556,Technology,Semiconductors,Australia,4510120316365.055,77.7778311782091,67.5190733537662,80.34975156433963,85.46466861652145,3,56.785368418904206,61.67136130209147,77.10201421213564,26198984.218307838,79382.07545647878,171933.34623003748,10.48146418615541,34.51377972335631,50.73482523253186,3,16.8,7.1,16.2,75,0.951
COMP557,Technology Company 557,Utilities,Electric Utilities,United States,12017791651687.424,62.94482242144568,,,70.19975890705571,1,82.97409576366178,69.17317018970387,54.02998067159818,25773549.231058627,116459.8358859659,15786.285423656363,18.06845073208345,44.575305401011605,68.59168103047755,0,15.2,12.6,33.9,67,0.926
COMP558,Healthcare Company 558,Industrials,Aerospace,Germany,1258433954335.5964,54.50185491496048,44.614269710321985,61.03862062518891,,4,71.3756011276509,53.31669576999013,76.88704950712398,24452177.779698007,17566.798113432316,49887.31883099584,17.208726189896325,,,3,8.5,17.4,32.7,80,0.947
COMP559,Real Estate Company 559,Healthcare,Medical Devices,India,3393689374335434.5,77.36743436798854,82.24499964733772,69.45019752905293,80.40710592757496,1,81.12234608865768,46.49701031094274,80.24032126818815,826694.6805309736,77814.5602050249,40782.363350195206,6.600512601741205,76.18232009757102,43.75714578992499,1,1.9,9.8,24.1,40,0.645
COMP560,Technology Company 560,Industrials,Transportation,Japan,15030049798922.707,59.20724195223652,67.68778999655979,53.733255731502965,56.2006801286468,3,49.271878849575415,64.04061524083941,59.01460079143568,8853492.715414926,22204.20983036332,87325.7879598898,11.871327440535904,63.031598248225016,68.79172132946583,3,8.7,7.6,68.5,73,0.925
COMP561,Real Estate Company 561,Utilities,Gas Utilities,United States,104388577253151.2,66.38971864667364,58.84535625757525,62.060651809712326,78.26314787273337,1,70.77772894856591,58.15523776409163,56.458430444290926,6149704.15600063,65836.337333823,31857.167467037794,12.700413849971213,,84.91465880436697,0,15.2,12.6,33.9,67,0.926
COMP562,Materials Company 562,Healthcare,Healthcare Services,United States,30596023124288.367,68.17383927895598,63.83446132366032,67.2905273264607,73.39652918674689,3,44.89182186993728,55.44301149984341,67.147683632089,425158.39948294655,92198.72136560112,,17.67425116757699,80.93478923207414,,0,15.2,12.6,33.9,67,0.926
COMP563,Technology Company 563,Healthcare,Medical Devices,China,32739727883311.938,69.18465221614217,75.68154681412393,68.49945146101702,63.372958373285535,3,68.86860562821654,59.9039288481364,58.69760576010003,204270.98906596654,41978.37736555888,293322.46431848704,16.793933201363643,45.6138748310454,64.17083120778183,1,7.4,12.4,23.0,42,0.768
COMP564,Industrials Company 564,Materials,Other,Australia,4218645692052.084,67.56794901039886,56.86216310924781,76.42543937699897,69.41624454494978,0,53.23148419774772,67.6969555433621,57.86256527861718,5267074.813974418,,3143.58295242248,11.01061270800183,56.93931385583663,80.92082484859097,0,16.8,7.1,16.2,75,0.951
COMP565,Energy Company 565,Technology,Software,United States,21198358000136.227,72.8394555132577,65.80574712273364,78.53255219176827,,1,73.1572384362722,61.19808272957894,54.53577250538134,,67574.82195021068,18302.357693394795,19.83648506162009,60.38479474524399,,0,15.2,12.6,33.9,67,0.926
COMP566,Industrials Company 566,Utilities,Water Utilities,United States,6894765771587.165,63.61279139789628,59.97215321141439,61.83973046777262,69.02649051450184,0,55.37280172916112,63.67288377624846,70.86279110492126,,588883.1052132826,10479.552823796555,22.56542374247612,90.40960924755605,69.86736543123628,1,15.2,12.6,33.9,67,0.926
COMP567,Energy Company 567,Materials,Other,United Kingdom,659721768368894.5,61.81276651970099,65.12789288948187,56.12650961711639,64.1838970525047,2,76.89728314198003,71.18572389844131,77.69664258128743,2659533.516709377,332001.7520787954,30618.373270602802,10.851757935159506,,49.517834404684876,0,5.4,13.8,13.1,77,0.932
COMP568,Industrials Company 568,Industrials,Transportation,United Kingdom,2086872832667.088,56.2793038412494,56.44600702784697,52.100140080627654,,1,73.79310211262087,61.16815282368592,68.5814886755828,16764507.002963005,146301.12638604094,24889.67348007655,13.333470414410112,93.31010761105622,66.04834953769833,1,5.4,13.8,13.1,77,0.932
COMP569,Energy Company 569,Technology,Hardware,South Korea,85603299456639.64,79.44545932107734,57.17456611303034,89.11539404686661,92.04641780333505,2,42.40234695014017,55.40006873662761,56.9824680458518,19782274.419339072,412028.10608630755,205673.63192154048,13.908952995732049,53.80125958247535,92.36684374393971,1,12.3,2.7,63.9,62,0.925
COMP570,Energy Company 570,Utilities,Water Utilities,Canada,6543935280519.225,74.08070325547237,55.750203319370904,,80.88095543129123,0,75.06729770128872,60.686176276357,75.68273754794056,2110231.061120677,295135.5374762455,110885.90372220035,12.736035018534775,,53.3777163328067,2,15.4,18.9,38.7,77,0.936
COMP571,Consumer Goods Company 571,Real Estate,Other,Australia,16153672178807.635,61.83418015944284,61.33492197953324,46.59182009179122,77.57579840700404,3,53.44553717412432,51.36830062024489,66.62100030629044,4937749.6123232795,9825.9589448544,283316.96074523445,21.475614443063673,67.6031548203895,93.29156068316047,1,16.8,7.1,16.2,75,0.951
COMP572,Healthcare Company 572,Real Estate,Other,Australia,1015040703211211.8,62.2534162986077,58.589532139013286,63.39998106342021,64.77073569338962,1,57.58770277996934,58.08859048813764,55.79607733328507,3720735.091446618,49566.29593295168,28705.140220964175,16.289670333765944,50.63478933663974,71.63498720162751,1,16.8,7.1,16.2,75,0.951
COMP573,Healthcare Company 573,Financial Services,Asset Management,United States,210707976279367.44,61.25986120197427,61.66584506027221,,,5,76.23056583885744,47.91152423528124,66.84021192744942,1939439.5439176732,110139.01705938397,136524.88327542023,16.62454992905217,64.68380781892088,59.90847937081636,3,15.2,12.6,33.9,67,0.926
COMP574,Consumer Goods Company 574,Financial Services,Asset Management,United Kingdom,7303987325658.912,73.9758315088307,70.56826651778135,76.2191557160995,75.14007229261121,0,41.5123552587079,67.4121598097078,69.590248459521,,1304158.1029718358,95883.47845187134,11.181767829270797,90.28430330802429,59.734435522974934,0,5.4,13.8,13.1,77,0.932
COMP575,Real Estate Company 575,Technology,Semiconductors,United Kingdom,3036698433194.923,69.95799643092717,69.48636964037829,,80.97665182933909,4,85.34777642268381,53.51726337212962,82.74500331090235,751229.2900202554,48310.08513482056,43334.84697444098,18.630462729954132,84.26250657573382,76.15303727206681,0,5.4,13.8,13.1,77,0.932
COMP576,Financial Services Company 576,Materials,Other,India,2349007965896.416,56.531138435530785,51.02561581121858,57.194530389934215,61.37326910543957,0,65.9603627094035,67.68445015372511,78.03730589959866,131834123.37291387,2278.5690707482195,,,69.15483330809425,56.073162475746145,2,1.9,9.8,24.1,40,0.645
COMP577,Real Estate Company 577,Consumer Goods,Retail,Australia,12399749495583.506,63.76324156495795,68.23272909349859,63.331457455655936,59.72553814571932,1,70.721892909342,68.98692963628126,76.37900919270082,2738372.2735671815,317352.87031400047,5816.6714534589055,19.140456885504808,71.26475038193007,63.78630223783481,1,16.8,7.1,16.2,75,0.951
COMP578,Technology Company 578,Energy,Utilities,China,4569906601035.77,58.03272862190001,,55.850129113356566,71.18494684865345,1,71.4145424064537,58.68264984260048,54.32658938918463,957084.4853677709,295382.3465073128,56929.33245924087,3.0,56.67873819076211,59.583733961805414,1,7.4,12.4,23.0,42,0.768
COMP579,Technology Company 579,Technology,Hardware,United States,2621537461944.0205,69.07975031780207,68.23949402037671,63.12656432090431,75.87319261212517,2,67.24956437036002,72.76910328321951,78.44933146296104,4517714.718498715,,19403.953558585086,15.228093752663607,,68.85205156068874,2,15.2,12.6,33.9,67,0.926
COMP580,Energy Company 580,Utilities,Electric Utilities,United Kingdom,51867535510909.06,64.87008154759035,61.40708844608694,52.090879934139245,81.11227626254484,1,59.145217912264954,72.29625310392102,71.33330762869436,15238304.15338166,8530.905603699599,22221.845323895468,3.0,38.71225923815416,73.59836656338506,3,5.4,13.8,13.1,77,0.932
COMP581,Industrials Company 581,Materials,Other,United States,108265551994163.98,64.53889523707288,45.63736732210346,71.97280844238065,76.00650994673452,1,37.27823029646215,64.88229012790393,69.59094279839813,162149.8842577353,628708.6147197421,,4.751561954359655,24.994169763547298,,2,15.2,12.6,33.9,67,0.926
COMP582,Industrials Company 582,Financial Services,Insurance,United States,21523976692586.11,69.65871640936221,54.6226294606373,69.32416151479177,85.02935825265754,3,60.98518636382371,49.48655556970445,64.76318291768423,1266889.9017484488,52619.72469042489,42927.199557979424,14.65044522986181,,,1,15.2,12.6,33.9,67,0.926
COMP583,Healthcare Company 583,Financial Services,Banking,United States,90658689424073.64,66.58125681411825,58.58339409138743,61.25260842810274,79.90776792286455,2,69.95613871426201,56.244061237735906,79.56985077867151,638201.8574827763,358393.17588420794,197056.222763588,17.40038200893958,49.08461505074816,,1,15.2,12.6,33.9,67,0.926
COMP584,Utilities Company 584,Technology,IT Services,Australia,4013852477655.8613,65.68182872029315,63.62193354112087,65.26913042662216,,0,63.29021032339,72.216131445396,72.91958967753776,11743487.320802486,740045.9312099399,14922.231218287334,16.66298279780828,73.16475059247962,62.85210851623227,1,16.8,7.1,16.2,75,0.951
COMP585,Real Estate Company 585,Consumer Goods,Apparel,United States,3938664800656.48,64.45084243209797,51.71073006414467,59.81046479976858,,2,65.38299511673235,50.41904843731083,60.569050600460656,7630789.513472651,48052.334536960465,14188.545703497126,16.21011767598296,56.469251286728806,71.76592944448285,0,15.2,12.6,33.9,67,0.926
COMP586,Materials Company 586,Real Estate,Other,United States,124411425799794.11,62.73010906106072,68.65053566214829,56.29741551065774,63.24237601037614,1,41.74926594750538,78.78858166284309,81.09359091361674,10266806.513976248,57036.78543899931,210783.672125488,14.087576997794118,92.20138121784414,46.33252452366281,1,15.2,12.6,33.9,67,0.926
COMP587,Industrials Company 587,Financial Services,Asset Management,Canada,117584723608091.81,72.91188586368138,63.33425550924514,76.4146891340452,78.9867129477538,0,68.25415219681365,45.58462424478948,55.187985445797175,342561.6489045969,,60888.199564531475,25.98055208171498,,71.93017515554203,0,15.4,18.9,38.7,77,0.936
COMP588,Materials Company 588,Energy,Utilities,United States,34091361093929.465,51.93958707605009,42.847205450588255,57.64554581325484,55.32600996430717,1,63.69140036022179,79.13535214717167,65.26236414072238,10340680.567341667,103586.25231753071,170089.22505578134,12.36659497207145,85.2148861139696,63.992265629279665,0,15.2,12.6,33.9,67,0.926
COMP589,Energy Company 589,Consumer Goods,Retail,United States,518204428222989.7,59.2256439249828,49.77211114443014,63.47310124915735,64.43171938136089,0,73.2030854663806,58.618024267988815,57.518505577708176,3644035.412359051,78757.57990000155,2971.2580947519778,12.812662856264556,,64.21965596513483,0,15.2,12.6,33.9,67,0.926
COMP590,Materials Company 590,Healthcare,Biotechnology,Australia,5744443574827828.0,76.7556917148806,74.36213829199451,69.08525773094011,86.81967912170717,0,67.78807198256447,55.91957821413755,69.36259754120996,26191240.75314311,1107010.778529697,120256.29662109207,18.477903400274755,54.05573930474744,59.049511099519634,2,16.8,7.1,16.2,75,0.951
COMP591,Consumer Goods Company 591,Real Estate,Other,China,12655536262535.436,67.61662216684282,59.43071556846441,69.17769736883702,74.24145356322705,0,61.131024356623136,63.95597765641561,74.28389952922288,,174677.59601347643,6869.314288226823,11.32678188431094,55.23182414280686,37.68369700216681,3,7.4,12.4,23.0,42,0.768
COMP592,Materials Company 592,Healthcare,Pharmaceuticals,India,6500722860606.374,73.81132558834582,72.74267336506459,88.79489087467375,59.89641252529914,0,37.32009567915553,56.52431493593457,60.15004051201868,,48905.971102421165,34112.13683472734,,76.1674470398275,56.87103899013708,2,1.9,9.8,24.1,40,0.645
COMP593,Financial Services Company 593,Consumer Goods,Food & Beverage,United States,6291108222637629.0,74.44448335469247,79.91476340219657,67.64659275717025,75.77209390471057,3,47.78045316800114,79.11685048503483,87.28248064765957,9325581.237609804,19322.09660429524,,14.817342087270406,60.936935055430645,88.42551012845172,1,15.2,12.6,33.9,67,0.926
COMP594,Energy Company 594,Materials,Other,United States,22258072675911.508,57.74559765566972,43.32268051700062,62.13469091848509,67.77942153152345,1,57.8100147725215,70.30663248728706,56.7194503247113,,161731.37725085582,11143.281367249076,12.413003031689923,62.07563694720615,81.09557516895242,0,15.2,12.6,33.9,67,0.926
COMP595,Real Estate Company 595,Technology,Hardware,Australia,5761272659800.813,67.78515848932344,68.78882006446872,54.77129509644358,,2,55.17821148178662,64.46592510833867,74.31045686484804,2575327.37027105,1626594.2599380908,9877.953118927153,21.902884924674645,48.9942965191207,82.67273917075363,0,16.8,7.1,16.2,75,0.951
COMP596,Consumer Goods Company 596,Industrials,Construction,United Kingdom,1456257956425036.0,61.18800538731728,56.33315525803435,60.788389970721305,66.4424709331962,3,60.89390595923755,74.54427282346457,67.1892106170836,255372.08794133156,283799.5439787245,74079.04538639344,12.359305094184393,73.8311814508727,75.14996986297851,1,5.4,13.8,13.1,77,0.932
COMP597,Industrials Company 597,Technology,Hardware,United States,20265132752251.87,71.66902839962853,67.3149558041215,78.6454390202796,69.04669037448451,2,55.685833136100094,82.35393985200521,68.1617522102502,663352.0391215748,378448.0848406138,67961.35918831278,,64.11861883606743,56.80439969398372,0,15.2,12.6,33.9,67,0.926
COMP598,Technology Company 598,Consumer Goods,Retail,China,16753312503576.213,57.15702448815008,56.14814404969603,57.094531369168976,58.22839804558524,0,50.10772930800523,68.15282841921612,72.71231274879784,34126246.5875984,67083.1563589463,27575.79874365273,19.65253828719023,76.4135444522834,71.73025618325673,4,7.4,12.4,23.0,42,0.768
COMP599,Real Estate Company 599,Financial Services,Banking,China,9091266338964.21,84.2217305774793,76.56933228633986,81.09585944609805,95.0,2,63.28099130311617,78.03642866655537,62.60156511912179,3415953.290545762,,74697.19003381772,13.87361880308139,74.37849366937157,60.281993046833904,0,7.4,12.4,23.0,42,0.768
COMP600,Technology Company 600,Financial Services,Asset Management,Japan,1567915954092.1997,74.66860335295446,64.87806474961758,77.89555477149041,81.2321905377554,1,59.326258995717986,77.41755140439945,52.19399203185321,438298.856978675,43292.856740466494,24881.42920526251,14.744104476053407,64.21644942492249,,0,8.7,7.6,68.5,73,0.925
COMP601,Energy Company 601,Energy,Oil & Gas,India,13665637876112.344,55.739254787233925,,64.9123122391088,,3,62.0028858198515,64.47719368606121,76.2654745800842,,91604.37613221451,27012.475657444975,8.138204942449992,65.24409097202843,,0,1.9,9.8,24.1,40,0.645
COMP602,Consumer Goods Company 602,Industrials,Transportation,South Korea,16897766782944.145,63.03575523461342,60.56866866637223,53.72047494060469,74.81812209686335,2,52.83487793427252,80.03785639570809,64.52630800433735,2655582.870531508,176422.56090726468,41875.192938469976,9.966014924092965,,56.69501094429753,1,12.3,2.7,63.9,62,0.925
COMP603,Healthcare Company 603,Real Estate,Other,Germany,66920032823530.9,64.6490796265937,52.14266439612055,59.77203364749897,82.03254083616159,3,56.72522887156698,85.62987919772182,85.81475947532388,491800.746466854,,38425.97109918722,12.006223877825624,76.85115651333845,58.54839896529646,1,8.5,17.4,32.7,80,0.947
COMP604,Industrials Company 604,Energy,Energy Equipment,India,336063274880928.7,52.17281352164025,34.74738032759622,54.091971124354444,67.6790891129701,1,68.14857746592361,59.027704279253605,55.461024467031294,2137540.368319668,121133.79249508219,17774.528266892106,18.911275186828867,84.9876838405398,67.44268431425036,3,1.9,9.8,24.1,40,0.645
