ticker,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score
COMP2434,68.20167957739953,57.849373814614786,55.75544384072225,23791083.757272378,339159.8889069252,88459.44921894363,9.042548568885632,82.61423080554837,69.76615027727526,2
COMP2435,95.0,78.01700349110351,74.80414614179813,2249824.593318948,78429.31160414338,93946.87394494028,12.176077488196889,66.46439582818087,53.857246469772264,0
COMP2436,49.16661248458914,60.527452572143034,74.92654638614616,7447114.623873096,145432.38083420144,130412.82662700278,11.262550161007276,68.38122112941288,42.691934608076444,3
COMP2437,69.28397121812226,44.28244879541769,84.57575329188643,12098675.04310114,207026.61739623372,8870.22659895144,12.895272166393745,56.80810287707913,73.5247017892202,0
COMP2438,72.8331195340618,57.73375099554242,49.962702881725676,1019941.8371392067,75505.91972713165,29548.67499038891,16.07710588855848,43.52844788444369,80.22571376777088,3
COMP2439,73.58289245584007,47.08308391675633,55.31237057849948,40247041.63706324,141696.9336003015,6319.806317726214,14.813117426937508,71.6051200978941,40.035379800663705,0
COMP2440,67.12444900506519,82.70653346479668,63.39731965295856,1421343.0176742382,554165.412230392,444136.72352226323,18.58184633704576,31.092797387906515,72.80545771068172,0
COMP2441,75.48093686402306,40.41665772094069,65.70441323583415,1246769.1602164372,38337.425423962064,37720.243967037044,19.731754020341107,65.0042180635705,56.00356910381524,0
COMP2442,61.74933852758872,61.239892354134504,79.2806090552635,6557418.851935481,736940.3057208491,89377.17810517807,11.04650757866759,37.58922039315277,66.88412301254539,2
COMP2443,58.453123186012604,60.1113587288495,55.77655564802447,409080.06046293606,359203.2139328543,47392.6562821624,15.567427408578839,40.93387161777445,65.8075469634048,2
COMP2444,55.241586530088355,63.832037924993486,73.63768810821931,17983650.330396205,402983.3742632979,8399.384603816494,17.108270931736335,68.58472827819456,84.30502617900586,1
COMP2445,54.0868586726614,64.51533746369294,54.14322584581356,1156094.419806776,387420.7154495183,50012.0456509009,13.289624686040861,54.55104254351352,90.2830385734801,2
COMP2446,84.79045698160756,56.66805779252018,60.43008549650412,643329.8436627022,21725.51303492471,33236.52236058067,15.879136153048679,50.28331473125213,76.57207383480528,1
COMP2447,72.51847392939884,73.65720082328289,77.54761593788201,2197279.4360864256,56473.09655871844,23073.115673252854,12.775382517440125,61.53077758344935,75.49099458997676,0
COMP2448,60.420361558446494,66.42851192534953,60.296767240625925,1633018.2430603234,1168634.838198977,53763.526245216846,8.091211743513618,45.97753722906539,62.600697924187195,0
COMP2449,62.28007903272849,59.10704067098657,75.35585253533944,8801861.58195189,148311.9326171024,29455.894044961922,22.871556616764238,61.77392763631915,75.76653043557967,3
COMP2450,69.16966637289603,57.45378350770116,57.35216441746139,209469822.9270271,319515.90276558686,16709.614010108497,12.369947000577628,37.51856765072525,56.92930447601823,1
COMP2451,74.32315669529835,72.03095988072464,80.13490034035915,13556122.675134355,58475.36108202985,28356.30388854499,6.63943165990808,40.75039707202377,73.7395031826801,0
COMP2452,69.45393380231259,93.2626678625401,52.25148942486004,6953264.252146156,352934.3726107199,34838.500552337,10.341326936355829,58.65071552386657,66.49008389171917,0
COMP2453,49.12100739205477,49.777754114422216,65.6278188627865,2482263.700578488,18592.245105986163,3464.3067382007166,12.00207073558581,65.4376688129141,55.03251536208196,2
COMP2454,43.841619928648036,59.35732850352516,71.36580843270579,9707916.356842477,7706.666749096411,57013.28633235349,12.18523578364545,46.92450185451639,92.96071996534698,0
COMP2455,61.168516857907406,73.8241216697353,65.16706871014152,2416198.937758885,11742.32353729123,77955.19898918526,17.0287594523649,27.578460320612358,57.17212662847884,1
COMP2456,90.98954228259375,62.66278253477418,85.36836905946598,125894.8147740918,952747.4497581634,32147.799244048758,19.809399894873675,72.22781237007939,79.88851960758716,3
COMP2457,50.98868611203117,60.11898492833684,83.52286568401405,1627635.5060744379,24726.431999717315,10901.918111414101,17.03828422358561,74.99294102810347,49.85485619791874,0
COMP2458,84.43455475299018,31.939750501035963,63.64891231869289,1838246.1153358778,227075.2260860915,114715.85610977131,13.549050586504876,44.016954765888514,95.0,0
COMP2459,77.7919796130175,56.672454456382056,72.17689687352302,1169439.370938854,21503.709885342843,362437.760558227,7.795147967167066,90.32461271713498,72.63751988195526,3
COMP2460,62.50113019965051,75.36741829736133,37.810937867267924,4757619.500928134,61845.55258260281,448997.5567947513,11.33625387996589,59.888468430484394,82.15364602064736,0
COMP2461,52.24671627120531,75.79559307969225,62.2631329272181,1315668.8436584705,174949.29591709198,493288.4039812466,19.27014907641124,45.69121844315093,81.0984473020714,2
COMP2462,84.38673229679105,88.2368464214459,46.826497256546645,522305.36683034827,5277.937249358513,14099.0001868946,8.60123669415461,41.387869386459926,69.04458700934237,0
COMP2463,58.46758269202302,78.75318663985848,79.3323199819819,3535785.6277978825,90530.89966270649,188762.77980867284,12.855353193728202,63.175110080965496,75.04054876349825,0
COMP2464,79.17436051994696,76.7549701235826,70.65322785899012,301693.67812410183,34341.121789618795,22248.505091206367,21.29297606714788,74.34384545675334,60.6225739196552,0
COMP2465,80.31730992787294,49.00596603732221,78.20790955332753,13209350.917874767,212457.78550536165,124839.52132781302,19.323893407217465,48.583745930236645,84.65958764424946,1
COMP2466,47.70271437691911,52.172210757093936,61.88775461831827,1027194.2768131819,89325.17189306847,21587.14129779122,20.16376194698171,36.66202386956071,80.26022401763406,3
COMP2467,40.27481984105262,56.36762049188964,71.29843759610681,502191.9490939907,222512.4752737551,22508.607803201725,21.092328393023823,43.0222022666166,69.20232213251069,0
COMP2468,55.63125937225028,47.533001279020795,71.3477047300806,3041984.804622083,93036.8782028879,2341.630745353823,23.840515362996452,52.19864223524959,85.40646623790273,2
COMP2469,53.0865360962293,56.25147082567256,80.2287961311358,3621201.3933086856,263152.5767935734,8597.141922601564,3.6545223882477362,57.259039288190436,53.673587816638275,0
COMP2470,51.11618497704866,52.39966547630289,86.15024829427968,2892394.519775643,25997.06481798732,43159.39975724334,14.709257045463868,65.78850261430321,79.22597118415167,0
COMP2471,48.744535807134895,64.73826361349444,66.51802186810023,285147.96613614575,104378.15648357291,14748.414942514612,8.523024944604884,43.80145392410434,95.0,0
COMP2472,74.43068915840713,75.59818797943362,78.85297781140635,203141209.4645639,73870.13923778066,14103.733199086795,16.546461929759378,56.53639332990199,68.0609656740064,3
COMP2473,70.77103851430275,47.597110605870576,63.395710792658214,1037491.7466345982,61865.109603753226,9219.698792771029,5.463423150228872,64.27281916154287,81.6948598987301,3
COMP2474,83.77456213530436,51.73240374448592,84.45724983330837,2853653.823553926,151454.71435415448,18324.007565081472,10.574183032068465,43.330432831183245,67.82146763806483,0
COMP2475,70.76311990404264,51.224200862673044,63.09232113544439,3489536.720463331,62650.29212512151,139134.1766194429,20.503163015770536,33.91039337148993,60.97226807061954,2
COMP2476,49.75340511631576,70.7431270924294,62.89664451738727,555299.4617431337,222156.8457967118,37911.0711116966,8.916837091221826,54.71910106821261,82.07791968707039,2
COMP2477,64.1281218688769,66.70246074678907,73.0261159289371,2933410.753689301,209931.3710264194,14433.559890546485,18.3622816347405,52.40631059145481,67.84996616882404,4
COMP2478,71.81819349295961,62.77286045943226,82.21673131664002,4274110.1612561215,190066.39248744454,15933.41465477761,10.432023257593148,47.6591354396673,62.68553614747445,0
COMP2479,64.16499381750336,52.780754295371054,65.09018870043076,271798.4643900909,30150.465092699586,50673.53046645004,7.946788202640422,69.36674386544487,45.30740639699562,1
COMP2480,59.094940124388124,86.9364972131559,55.87407571111294,11369205.86493626,427176.65209750755,34998.40925987752,19.527827029676608,35.37653394411909,47.466224900230614,0
COMP2481,76.93496124376118,49.8503149099966,50.225273903982135,4968772.94417703,32298.211205413532,288201.40089287487,13.009100309885243,82.32575481250768,73.08578915935416,2
COMP2482,55.73436406062607,48.10685272708402,59.9405610220279,3372171.296743918,59976.39469460527,242618.44618422442,13.63940952812481,74.33356618160502,77.42115509945837,2
COMP2483,64.206165675548,68.59385380498354,75.2776910997987,11419136.610964911,289257.79793024785,110097.99773688537,8.316284559919303,55.85786013958313,49.40346631798852,2
COMP2484,57.64169969453897,64.75653094092809,64.30864346354646,1977896.0015490053,11731.001769760427,13326.790478609206,25.271139515206478,66.15305145734315,85.94931322156054,0
COMP2485,53.47521222093975,55.012075686055624,76.18357465239039,4418755.581049433,149719.77237467183,29231.45585668545,19.35117630591419,62.65381481196993,57.638197230750514,0
COMP2486,54.20249299624982,61.519428032593,76.5218032083957,67044760.67831818,26701.363148437078,15149.1161639964,17.169761701410682,28.731981594073662,72.17951523339103,1
COMP2487,47.289830524658925,51.521694606579345,64.22593583324657,21546877.55288139,65645.22999546237,23443.730332659743,17.999401146589133,50.659906299099404,54.13882620409028,3
COMP2488,40.56061722319545,49.34781826627561,72.63017792830989,3230894.4557814817,110651.8625491171,515004.69391504984,15.897052602825205,67.45206294891506,75.8324364489034,1
COMP2489,65.54470656581762,61.42252624967494,67.67895579141518,1305659.418563962,107961.92548613925,7527.607900395626,20.34771504905808,63.066900780572,62.69180602758475,0
COMP2490,77.02791873767531,57.800054752286876,62.266420656813175,1401639.4199528086,42200.23398647205,16420.48353024613,21.049059721330465,55.27285627499086,76.65600584445025,2
COMP2491,67.77675334832905,56.61492134732745,69.47815310035003,3197098.635586944,20481.686429488236,79609.6459244489,13.848802110511565,59.93885512778621,88.16882568123418,2
COMP2492,84.7598151220446,69.5799468877271,61.89926211229958,599626.7892192329,50303.266281255164,68973.45629017711,19.701827432082386,56.54337541847283,80.08555209525979,0
COMP2493,72.35490925897717,60.248556004728236,64.32762138349278,2344124.2919862336,53273.51106823125,23995.52824563456,18.756590344191302,59.61784946626479,65.81930515406347,0
COMP2494,82.47971586700952,45.01916542944632,88.97376096243593,1414560.7753583908,69268.06275683512,305567.0866095583,6.569531700866172,65.42887917319929,72.88891406599798,2
COMP2495,66.13633124491875,80.37046282356155,78.0171529784544,2099426.7772989534,276489.59345150937,5263.9116602073245,14.183653883078048,34.075310770784654,75.3582334342108,0
COMP2496,72.32813703745441,85.85939068244467,82.40625582946724,594213.1167850175,86438.5895274175,18657.17568977155,13.888026272900278,80.79073463501902,60.92430788361064,4
COMP2497,78.23998705243108,55.04568535535944,63.15298414166799,2630250.011277868,77425.48038626036,14047.970325299888,21.888457323172464,81.48748025867603,71.30018286587436,1
COMP2498,61.8759687001035,41.09642175549554,58.24988897801774,3258774.709997702,156096.8421031415,163629.04120362827,20.263511942795276,83.89769975880122,79.09420160036848,3
COMP2499,74.67783049664322,60.10033522827005,68.39238737143113,3515267.239833804,273301.39830429805,67110.83775121358,14.454985454261074,44.09870544761698,76.23342081415015,1
COMP2500,62.62424822253951,56.80472395696739,62.46122072877111,1910310.3190902038,96484.30734210505,131136.7761871146,11.425665662532104,59.20626908934334,73.45223998292954,2
COMP2501,65.29061730787721,44.04156964397879,74.54770865653846,1070432.7653547223,94763.31204199506,21935.09264483363,21.307112445878683,57.9022675481388,55.219437821537824,1
COMP2502,68.72415130780084,38.48291477548915,68.14974671472446,764422.5051349814,40542.29933252113,42373.366599190274,22.347742315915596,54.6771556865315,87.47658218418513,1
COMP2503,67.15701483254718,64.8413318409154,81.47283078127916,6150785.137554704,100237.5219948864,55076.08710548371,9.833056416418643,56.11728822250637,63.64826570357339,2
COMP2504,84.78623905795313,51.92964467175554,70.48494434924741,6985951.599588792,347444.3201612236,27704.07234311799,6.947408024916848,50.78029862843382,84.66903297851002,0
COMP2505,67.27286359505983,44.79159082320891,67.90649086330616,2615568.7617459353,61859.27558045185,43527.93430686262,12.657002371167758,57.639518724973414,71.96839007903297,0
COMP2506,63.378113479840394,58.19981654449218,73.76747356026893,820007.7508611835,62534.879848816105,6026.563147878937,15.837943209856363,66.77792628987312,73.25629213788753,3
COMP2507,63.396600036768056,58.849321025621094,71.07788821004813,1830341.8642310053,27836.446547739088,1587.1295450023235,14.821484655075283,64.63718369305963,85.36746141403998,2
COMP2508,62.41367682701649,36.48990196580641,54.37493430897018,20443421.918062232,246160.10785203308,59953.22892513708,15.144391118064283,41.5834766071911,89.06643777365707,0
COMP2509,63.534280251670936,68.00721473557614,74.67477592498201,2258598.4333954523,71196.58083526866,10055.618816492632,17.87717637984441,49.6799188577623,67.66269467518276,2
COMP2510,60.167433624060166,69.54253282619115,58.780141177285046,3100370.4492993685,696157.2083024251,157524.3758732791,21.27224951009075,50.42934562097906,71.86445325437995,1
COMP2511,75.44630364205076,47.89034237329887,68.9285516739414,1349957.6350088478,66776.81559746333,140920.3587381941,14.459817413871601,55.04884047149301,73.37142620767028,1
COMP2512,71.03730406611942,73.60074656708716,75.47451541974023,11878231.19616963,63999.94671488918,4699.824727498569,3.0,63.92189557820981,83.08342954429281,2
COMP2513,62.138504367065245,45.24442945584124,76.93659400980243,3797227.5202726563,189243.90221335544,62991.98808071621,22.47759751463172,67.81295610915467,71.22287632939987,0
COMP2514,53.116695668730216,69.08997694055056,60.758858216738396,702563.8102301133,371054.09049741935,163725.37636470157,13.75181538756325,67.38461662690513,67.35457771404401,3
COMP2515,54.00790655742745,34.776526138324186,64.8893528173724,383914.7825168413,54866.28653977841,44925.90419545263,9.817628873961967,69.10410413234015,65.8877481693761,0
COMP2516,48.767524688001984,56.02622943448067,50.91574345609153,3769853.234991603,21835.958701444924,14250.515854536075,10.894460554943855,43.31967232487757,74.43854530558336,1
COMP2517,57.822366434693336,37.56108013822271,62.37203392293286,1037624.0348747879,42249.6194435351,15107.062356946102,17.789979366377008,71.12375059517883,74.67345760441009,1
